Soloist time: 88.05, Estimated time: 87.12, Accompanist time: 87.41, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 88.24, Estimated time: 87.68, Accompanist time: 87.61, Playback rate: 1.09, Fuzzy membership: negative_small
Soloist time: 88.42, Estimated time: 87.68, Accompanist time: 87.82, Playback rate: 1.14, Fuzzy membership: positive_small
Soloist time: 88.61, Estimated time: 87.68, Accompanist time: 88.00, Playback rate: 0.92, Fuzzy membership: positive_small
Soloist time: 88.79, Estimated time: 88.24, Accompanist time: 88.22, Playback rate: 1.21, Fuzzy membership: zero
Soloist time: 88.98, Estimated time: 88.42, Accompanist time: 88.45, Playback rate: 1.23, Fuzzy membership: zero
Soloist time: 89.16, Estimated time: 88.61, Accompanist time: 88.68, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 89.35, Estimated time: 88.98, Accompanist time: 88.91, Playback rate: 1.24, Fuzzy membership: negative_small
Soloist time: 89.54, Estimated time: 89.16, Accompanist time: 89.14, Playback rate: 1.24, Fuzzy membership: zero
Soloist time: 89.72, Estimated time: 89.16, Accompanist time: 89.37, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 89.91, Estimated time: 89.35, Accompanist time: 89.60, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 90.09, Estimated time: 89.54, Accompanist time: 89.80, Playback rate: 1.09, Fuzzy membership: positive_small
Soloist time: 90.28, Estimated time: 89.72, Accompanist time: 89.96, Playback rate: 0.88, Fuzzy membership: positive_small
Soloist time: 90.46, Estimated time: 89.91, Accompanist time: 90.11, Playback rate: 0.81, Fuzzy membership: positive_small
Soloist time: 90.65, Estimated time: 90.09, Accompanist time: 90.26, Playback rate: 0.81, Fuzzy membership: positive_small
Soloist time: 90.84, Estimated time: 90.28, Accompanist time: 90.42, Playback rate: 0.85, Fuzzy membership: positive_small
Soloist time: 91.02, Estimated time: 90.46, Accompanist time: 90.59, Playback rate: 0.92, Fuzzy membership: positive_small
Soloist time: 91.21, Estimated time: 90.65, Accompanist time: 90.79, Playback rate: 1.04, Fuzzy membership: positive_small
Soloist time: 91.39, Estimated time: 90.84, Accompanist time: 90.99, Playback rate: 1.10, Fuzzy membership: positive_small
Soloist time: 91.58, Estimated time: 91.02, Accompanist time: 91.20, Playback rate: 1.11, Fuzzy membership: positive_small
Soloist time: 91.77, Estimated time: 91.21, Accompanist time: 91.40, Playback rate: 1.10, Fuzzy membership: positive_small
Soloist time: 91.95, Estimated time: 91.39, Accompanist time: 91.60, Playback rate: 1.06, Fuzzy membership: positive_small
Soloist time: 92.14, Estimated time: 91.77, Accompanist time: 91.82, Playback rate: 1.19, Fuzzy membership: positive_small
Soloist time: 92.32, Estimated time: 91.95, Accompanist time: 92.05, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 92.51, Estimated time: 92.14, Accompanist time: 92.28, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 92.69, Estimated time: 92.32, Accompanist time: 92.50, Playback rate: 1.22, Fuzzy membership: positive_small
Soloist time: 92.88, Estimated time: 92.51, Accompanist time: 92.72, Playback rate: 1.15, Fuzzy membership: positive_small
Soloist time: 93.07, Estimated time: 93.25, Accompanist time: 92.95, Playback rate: 1.24, Fuzzy membership: negative_small
Soloist time: 93.25, Estimated time: 93.25, Accompanist time: 93.18, Playback rate: 1.25, Fuzzy membership: negative_small
Soloist time: 93.44, Estimated time: 93.25, Accompanist time: 93.41, Playback rate: 1.24, Fuzzy membership: positive_small
Soloist time: 93.62, Estimated time: 93.25, Accompanist time: 93.63, Playback rate: 1.18, Fuzzy membership: positive_small
Soloist time: 93.81, Estimated time: 93.44, Accompanist time: 93.79, Playback rate: 0.85, Fuzzy membership: positive_small
Soloist time: 93.99, Estimated time: 93.62, Accompanist time: 93.92, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 94.18, Estimated time: 93.81, Accompanist time: 94.06, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 94.37, Estimated time: 93.99, Accompanist time: 94.19, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 94.55, Estimated time: 94.18, Accompanist time: 94.33, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 94.74, Estimated time: 94.37, Accompanist time: 94.49, Playback rate: 0.83, Fuzzy membership: positive_small
Soloist time: 94.92, Estimated time: 94.55, Accompanist time: 94.67, Playback rate: 0.97, Fuzzy membership: positive_small
Soloist time: 95.11, Estimated time: 94.74, Accompanist time: 94.87, Playback rate: 1.11, Fuzzy membership: positive_small
Soloist time: 95.29, Estimated time: 94.92, Accompanist time: 95.08, Playback rate: 1.14, Fuzzy membership: positive_small
Soloist time: 95.48, Estimated time: 95.29, Accompanist time: 95.31, Playback rate: 1.23, Fuzzy membership: zero
Soloist time: 95.67, Estimated time: 95.48, Accompanist time: 95.54, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 95.85, Estimated time: 95.48, Accompanist time: 95.77, Playback rate: 1.21, Fuzzy membership: positive_small
Soloist time: 96.04, Estimated time: 95.85, Accompanist time: 95.99, Playback rate: 1.21, Fuzzy membership: positive_small
Soloist time: 96.22, Estimated time: 96.04, Accompanist time: 96.21, Playback rate: 1.18, Fuzzy membership: positive_small
Soloist time: 96.41, Estimated time: 96.22, Accompanist time: 96.42, Playback rate: 1.13, Fuzzy membership: positive_small
Soloist time: 96.60, Estimated time: 96.41, Accompanist time: 96.62, Playback rate: 1.07, Fuzzy membership: positive_small
Soloist time: 96.78, Estimated time: 96.60, Accompanist time: 96.80, Playback rate: 0.96, Fuzzy membership: positive_small
Soloist time: 96.97, Estimated time: 96.60, Accompanist time: 96.94, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 97.15, Estimated time: 96.78, Accompanist time: 97.07, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 97.34, Estimated time: 97.15, Accompanist time: 97.22, Playback rate: 0.81, Fuzzy membership: positive_small
Soloist time: 97.52, Estimated time: 97.34, Accompanist time: 97.41, Playback rate: 1.02, Fuzzy membership: positive_small
Soloist time: 97.71, Estimated time: 97.52, Accompanist time: 97.62, Playback rate: 1.15, Fuzzy membership: positive_small
Soloist time: 97.90, Estimated time: 97.71, Accompanist time: 97.85, Playback rate: 1.19, Fuzzy membership: positive_small
Soloist time: 98.08, Estimated time: 97.90, Accompanist time: 98.07, Playback rate: 1.19, Fuzzy membership: positive_small
Soloist time: 98.27, Estimated time: 98.08, Accompanist time: 98.28, Playback rate: 1.16, Fuzzy membership: positive_small
Soloist time: 98.45, Estimated time: 98.27, Accompanist time: 98.49, Playback rate: 1.11, Fuzzy membership: positive_small
Soloist time: 98.64, Estimated time: 98.27, Accompanist time: 98.64, Playback rate: 0.80, Fuzzy membership: positive_small
Soloist time: 98.82, Estimated time: 98.45, Accompanist time: 98.77, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 99.01, Estimated time: 98.64, Accompanist time: 98.91, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 99.20, Estimated time: 98.82, Accompanist time: 99.05, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 99.38, Estimated time: 99.20, Accompanist time: 99.21, Playback rate: 0.89, Fuzzy membership: zero
Soloist time: 99.57, Estimated time: 99.38, Accompanist time: 99.43, Playback rate: 1.16, Fuzzy membership: zero
Soloist time: 99.75, Estimated time: 99.38, Accompanist time: 99.63, Playback rate: 1.11, Fuzzy membership: positive_small
Soloist time: 99.94, Estimated time: 99.38, Accompanist time: 99.78, Playback rate: 0.80, Fuzzy membership: positive_small
Soloist time: 100.12, Estimated time: 99.94, Accompanist time: 99.98, Playback rate: 1.06, Fuzzy membership: zero
Soloist time: 100.31, Estimated time: 99.94, Accompanist time: 100.16, Playback rate: 1.00, Fuzzy membership: positive_small
Soloist time: 100.50, Estimated time: 99.94, Accompanist time: 100.30, Playback rate: 0.75, Fuzzy membership: positive_small
Soloist time: 100.68, Estimated time: 99.94, Accompanist time: 100.44, Playback rate: 0.74, Fuzzy membership: positive_large
Soloist time: 100.87, Estimated time: 99.94, Accompanist time: 100.56, Playback rate: 0.67, Fuzzy membership: positive_large
Soloist time: 101.05, Estimated time: 99.94, Accompanist time: 100.65, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 101.24, Estimated time: 100.12, Accompanist time: 100.74, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 101.42, Estimated time: 100.31, Accompanist time: 100.83, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 101.61, Estimated time: 100.50, Accompanist time: 100.92, Playback rate: 0.48, Fuzzy membership: positive_large
Soloist time: 101.80, Estimated time: 101.24, Accompanist time: 101.05, Playback rate: 0.73, Fuzzy membership: negative_small
Soloist time: 101.98, Estimated time: 101.24, Accompanist time: 101.25, Playback rate: 1.08, Fuzzy membership: zero
Soloist time: 102.17, Estimated time: 101.24, Accompanist time: 101.47, Playback rate: 1.16, Fuzzy membership: positive_small
Soloist time: 102.35, Estimated time: 101.24, Accompanist time: 101.64, Playback rate: 0.93, Fuzzy membership: positive_large
Soloist time: 102.54, Estimated time: 101.42, Accompanist time: 101.79, Playback rate: 0.79, Fuzzy membership: positive_small
Soloist time: 102.73, Estimated time: 102.35, Accompanist time: 102.02, Playback rate: 1.24, Fuzzy membership: negative_small
Soloist time: 102.91, Estimated time: 102.35, Accompanist time: 102.25, Playback rate: 1.25, Fuzzy membership: negative_small
Soloist time: 103.10, Estimated time: 102.35, Accompanist time: 102.48, Playback rate: 1.24, Fuzzy membership: positive_small
Soloist time: 103.28, Estimated time: 102.35, Accompanist time: 102.71, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 103.47, Estimated time: 103.47, Accompanist time: 102.97, Playback rate: 1.42, Fuzzy membership: negative_large
Soloist time: 103.65, Estimated time: 103.84, Accompanist time: 103.27, Playback rate: 1.58, Fuzzy membership: negative_large
Soloist time: 103.84, Estimated time: 104.03, Accompanist time: 103.56, Playback rate: 1.59, Fuzzy membership: negative_large
Soloist time: 104.03, Estimated time: 104.21, Accompanist time: 103.86, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 104.21, Estimated time: 104.40, Accompanist time: 104.15, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 104.40, Estimated time: 104.58, Accompanist time: 104.45, Playback rate: 1.58, Fuzzy membership: negative_small
Soloist time: 104.58, Estimated time: 104.58, Accompanist time: 104.72, Playback rate: 1.46, Fuzzy membership: positive_small
Soloist time: 104.77, Estimated time: 104.95, Accompanist time: 104.96, Playback rate: 1.28, Fuzzy membership: zero
Soloist time: 104.95, Estimated time: 105.14, Accompanist time: 105.19, Playback rate: 1.24, Fuzzy membership: zero
Soloist time: 105.14, Estimated time: 105.14, Accompanist time: 105.41, Playback rate: 1.19, Fuzzy membership: positive_small
Soloist time: 105.33, Estimated time: 105.33, Accompanist time: 105.57, Playback rate: 0.87, Fuzzy membership: positive_small
Soloist time: 105.51, Estimated time: 105.51, Accompanist time: 105.70, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 105.70, Estimated time: 106.07, Accompanist time: 105.91, Playback rate: 1.13, Fuzzy membership: negative_small
Soloist time: 105.88, Estimated time: 106.25, Accompanist time: 106.14, Playback rate: 1.23, Fuzzy membership: negative_small
Soloist time: 106.07, Estimated time: 106.25, Accompanist time: 106.37, Playback rate: 1.23, Fuzzy membership: positive_small
Soloist time: 106.25, Estimated time: 106.25, Accompanist time: 106.58, Playback rate: 1.10, Fuzzy membership: positive_small
Soloist time: 106.44, Estimated time: 106.25, Accompanist time: 106.71, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 106.63, Estimated time: 106.25, Accompanist time: 106.85, Playback rate: 0.73, Fuzzy membership: positive_large
Soloist time: 106.81, Estimated time: 106.25, Accompanist time: 106.94, Playback rate: 0.51, Fuzzy membership: positive_large
Soloist time: 107.00, Estimated time: 106.25, Accompanist time: 107.03, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 107.18, Estimated time: 106.44, Accompanist time: 107.11, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 107.37, Estimated time: 106.63, Accompanist time: 107.20, Playback rate: 0.46, Fuzzy membership: positive_large
Soloist time: 107.55, Estimated time: 106.81, Accompanist time: 107.29, Playback rate: 0.47, Fuzzy membership: positive_large
Soloist time: 107.74, Estimated time: 107.00, Accompanist time: 107.38, Playback rate: 0.51, Fuzzy membership: positive_small
Soloist time: 107.93, Estimated time: 107.18, Accompanist time: 107.51, Playback rate: 0.68, Fuzzy membership: positive_small
Soloist time: 108.11, Estimated time: 107.37, Accompanist time: 107.64, Playback rate: 0.74, Fuzzy membership: positive_small
Soloist time: 108.30, Estimated time: 107.55, Accompanist time: 107.78, Playback rate: 0.73, Fuzzy membership: positive_small
Soloist time: 108.48, Estimated time: 107.74, Accompanist time: 107.93, Playback rate: 0.81, Fuzzy membership: positive_small
Soloist time: 108.67, Estimated time: 108.30, Accompanist time: 108.16, Playback rate: 1.23, Fuzzy membership: negative_small
Soloist time: 108.86, Estimated time: 108.30, Accompanist time: 108.39, Playback rate: 1.24, Fuzzy membership: positive_small
Soloist time: 109.04, Estimated time: 109.41, Accompanist time: 108.68, Playback rate: 1.58, Fuzzy membership: negative_large
Soloist time: 109.23, Estimated time: 109.60, Accompanist time: 108.98, Playback rate: 1.59, Fuzzy membership: negative_large
Soloist time: 109.41, Estimated time: 109.78, Accompanist time: 109.28, Playback rate: 1.59, Fuzzy membership: negative_large
Soloist time: 109.60, Estimated time: 109.78, Accompanist time: 109.57, Playback rate: 1.59, Fuzzy membership: negative_small
Soloist time: 109.61, Estimated time: 109.97, Accompanist time: 109.87, Playback rate: 1.59, Fuzzy membership: negative_small
